country,barcode,product_name,brand,sugar_content_per_100g
france,3564700426944,Orange,jafaden,11.0
france,3564700666609,Lemon,Jean's,6.2
france,3564700738085,Cola cherry,Jean's,9.6
france,3564700813584,Boisson gazeuse goût mojito zéro,Sprink's,0.5
france,3564700813973,Soda lemon lime,Marque Repère,7.4
france,3564700829660,Soda tonic zéro,Sprink's,0.0
france,3564700874431,Soda sprit'z,Sprink's,10.0
france,3564700814307,Diabolo Menthe,Sprink's,9.2
france,3564709022437,Limonade,NOS RÉGION ONT DU TALENT,7.8
france,3585261002057,Soda fraise poire,La gosse,9.0
france,3585261801056,La Gosse,La Gosse,9.0
france,3590590095021,Boisson pétillante saveur mandarine,Finesse des Vergers,8.5
france,3595801321081,Schweppes Agrum' Zero,Schweppes,0.3
france,3596710089987,Limonade,Auchan,0.5
france,3596710740888,Soda Orange,Pouce,0.0
france,3662676000387,Ramune,Ramune,4.4
france,3700311800975,Limonade,Tous les jours,0.3
france,3700640600031,Soda saveur citron,El Marjorane,6.4
france,3700703700142,Des fruits et des bulles goût fraise,Dada,0.0
france,3760045170126,Cola Artisanal à la vanille de Tahiti,Elixia,7.2
france,3760045175046,Limonade artisanale Sapin,Elixia,7.2
france,3760045175169,Elixia Limonade Artisanale Bio au sirop d'Agave,Elixia,6.2
france,3760053480620,Alpen cola,Brasserie L&L Alphand,11.2
france,3760065700785,La Délicieuse Sureau,Brasserie d'Olt,5.4
france,3760108700017,Chtilà Cola,Chtilà Cola,10.3
france,3760126830925,Coca cola zero,Coca-Cola,0.0
france,3760126831397,Coca zero,Coca-Cola,0.0
france,3760126830802,Coca Cola,The Coca-Cola Company,10.6
france,3760126831304,Coca cola,Coca-Cola,10.6
france,3760133823552,Auvergnat Cola,AUVERGNATCOLA,11.6
france,3760157210093,Beauce Cola,Beauce Cola,10.0
france,3760184200043,Orange Pulpée,Owl Black,10.5
france,3760186971019,Limonade bio,Freshona,7.4000000953674
france,3760194920894,Meuh Cola,Solibulles,9.7
france,3760205593802,SO Crazy Melon,So Crazy,4.4
france,3760205594564,CRAZY TIGER ENERGY PET 2L,CrazyTiger,4.9
france,3760212310041,Limonade aux extraits naturels de citron,La Loère,8.9
france,3760220890443,Limonade des neiges,Ogeu,7.8
france,3760251180100,Tahitian red,SIPCT,12.6
france,3760261020168,Carca cola,,10.0
france,3760269680555,Soda,,5.6
france,3770001605395,Loire Cola,Loire Soda,10.9
france,3770009746083,Limonade miel et sapin,La fabrique à bulles,4.5
france,4000140011559,Schweppes Ginger Ale,Schweppes,9.1
france,4000140072185,Schweppes Ginger ale,Schweppes,9.1
france,4002968001620,Tönissteiner citron,Tonissteiner,0.7
france,4022652113347,Schwollener Waldmeister,Schwollener Sprudel GmbH & Co. Kg,4.9
france,4049205023779,Bionade Gingembre-Orange,Bionade,4.3
france,40413808,Fruit Juice drink Apple Orange Lemon,Wesergold,11.0
france,4060800100177,Pepsi light,Pepsi,0.0
france,4060800139665,Pepsi Light,Pepsi,0.0
france,4060800175120,Pepsi Max,Pepsi,0.0
france,4060800175793,"7up, Grapefruit",Pepsi,11.4
france,4060800180681,Mountain Dew,Mountain Dew,12.2
france,40822556,Schweppes Indian Tonic,Schweppes,8.6
france,4060800135346,Citrus Blast,Mountain Dew,13.0
france,40901152,Fanta orange,Fanta,6.5
france,42261322,Cola-Mix Limonade,limetto,9.1
france,4106060048313,Isis Cola Bio,Isis Bio,10.6
france,41030202,Afri Cola,Afri Cola,11.0
france,4260178730413,Orangenlimonade,Proviant,6.9
france,4902494160085,Hatakosen Tokyo Uji-matcha Ramune,Ramune,8.7
france,4972842330026,Limonade Ramune,Kimura,9.0
france,5000112523065,"Coca-cola 1,5 l",Coca-cola,10.6
france,5000112545357,Sprite,Sprite,10.1
france,5000112548389,Coca - Cola light  taste koffeinfrei,Coca-Cola,0.0
france,5000112558234,Coca Cola 500ml,Coca cola collector 2012,54.0
france,5000112583243,Coca-Cola light,JEAN PAUL GAULTIER,0.0
france,5000112609691,Coca-Cola,Coca-Cola,10.6
france,5000112611748,Coca-Cola,Coca-Cola,10.6
france,5000112615302,Coca cola zero,Coca-Cola,0.0
france,5000112615654,Coca-Cola Zero Euro 2016,Coca-Cola,0.0
france,5000112621716,Orange,Fanta,6.5
france,5000112627329,Coca Cola Zero,Coca Cola,0.0
france,5000112628197,Coca cola zero,Coca Cola,0.01
france,5000112630381,Coca cola zero peche,Coca-Cola,0.0
france,5000112631104,Coca-Cola,Coca-Cola,10.6
france,5000112632767,Coca cola,Coca-Cola,11.0
france,5000112634730,Coca-cola original taste,Coca-Cola,10.6
france,5000112554526,Coca Cola Zero,Coca Cola,0.0
france,5000112561920,DAVID GUETTA feat Coca Cola,Coca-Cola,10.6
france,5000112562453,"Mezzo mix Zero, Erfrischungsgetränk, Pet",Coca cola collector 2012,0.2
france,5000112600612,"Light - Boisson rafraîchissante aux extraits végétaux, avec édulcorants",Coca-Cola,0.0
france,5000112609622,Coca-Cola,The Coca-Cola Company,10.6
france,5000112613728,Soda,Coca-Cola,10.6
france,5000112615692,Coca Cola Light,Coca-Cola,0.0
france,5000112618822,Fanta orange,Fanta,10.2
france,5000112619911,Coca-Cola,Coca-Cola,10.6
france,5000112634716,Coca Cola,Coca-Cola,10.6
france,5000112638967,Coca-cola,Coca-Cola,10.6
france,5000382022336,Rockstar Regular PM,Rockstar,4.8
france,5010438005992,Vimto,Vimto,13.60000038147
france,50112579,Coca Cola zéro,Coca-Cola,0.0
france,5029396000437,Pink Grapefruit Tonic Water,REWE,7.7
france,5011835102161,Organic sparkling lemonade,Whole Earth,7.4
france,50107223,Irn bru,Barr,0.0
france,0088009900965,Coca cola sans sucre,Coca-Cola,0.0
france,5000112634655,Coca cola 0,Coca-Cola,0.3
france,5022019120314,Boisson Gazeuse Au Citron Et à La Citronelle,Belvoir fruit farms,9.8
france,5029396322775,Mandarin and Seville Orange Jigger,Fentimans,8.4
france,5054268868389,Indian Tonic water with elderflower,Tesco,0.1
france,5060108450089,Soda Au Gingembre Ginger Ale,FEVER TREE,7.1
france,5201171000201,Limonade,Epsa,11.199999809265
france,54004108,Tonic & Matcha,Schweppes,0.01
france,54004405,Schweppes Indian Tonic,Schweppes,9.0
france,5400247061744,Cola,Winny,0.1
france,5400514311046,Bionina Pomegranate & Cranberries,Bionina,10.0
france,5410188032017,Pepsi Max Cherry,Pepsi,0.1
france,5410221166600,Dr Pepper,Dr Pepper,6.8
france,5410221305061,Indian tonic,Schweppes,0.0
france,54004139,Schweppes Tonic Original Premium Mixers,Schweppes,8.8
france,54004153,schweppes premium mixer orange blossom & lavender,Schweppes,8.8
france,54004320,Indian tonic,Schweppes,9.0
france,5410221305436,Orangina,Orangina,9.8
france,5410221151118,Indian Tonic,Schweppes,9.0
france,5410221153099,Passion,Gini,7.4
france,5415281038300,Classic Tonic Water,Erasmus Bond,9.0
france,5413982302003,Mister Lemon Bio Bionina,Bionina,12.0
france,5415281034265,Erasmus Bond,Erasmus Bond,9.0
france,5449000000491,Coca-cola cherry,Coca-Cola,10.7
france,5449000001320,Fanta Citron frappé,fanta,4.4
france,5449000006011,Fanta Lemon 2ltr,Fanta,4.4
france,5449000009104,Coca-Cola Light sans caféine,Coca-Cola,0.0
france,5449000015150,Coca Cola,COCA-COLA,10.6
france,5449000024312,Coca-Cola Cherry,Coca-Cola,10.7
france,5449000028853,Cherry Coca-Cola Zéro,Coca-Cola,0.0
france,5449000028976,Sprite,Coca-Cola,6.6
france,5449000037596,Boisson gazeuse aux extraits végétaux,Coca cola zero,0.0
france,5449000051400,Vanilla Coca-Cola,COCA-COLA,11.2
france,5449000069016,"Fanta, saveur fruits rouges",Fanta,9.0
france,5449000091178,Fanta Saveur Pomme & Cerise,Fanta,7.9
france,5449000092144,Fanta pomme,Fanta,8.4
france,5449000095435,Coca-Cola Life,Coca-Cola,6.7
france,5449000101549,Coca-Cola Vanilla,Coca-Cola,11.1
france,5449000102379,Dr Pepper 1.5Lt .,Coca Cola Co.,4.9
france,5449000106704,No Sugar Can,Sprite,0.0
france,5449000118233,Coca Cola light lime,Coca Cola,0.0
france,5449000132505,Sprite,Sprite,2.0
france,5449000147387,Burn Intense Energy,Burn,13.3
france,5449000195371,Coca-Cola Zero Cherry,Coca-Cola,0.0
france,5449000204370,Finley bulles Pamplemousse & orange sanguine,Finley,4.6
france,5449000204592,Fines Bulles - Citron & fleur de sureau,Finley,4.6
france,5449000214454,Coca-cola zéro,Coca-Cola,0.0
france,5449000214836,Coca-Cola Life,Coca-Cola,5.8
france,5449000214850,Sprite,Sprite,6.6
france,5449000223692,Finley royal,Finley,4.5
france,5449000224576,Finley Mojito,Finley,4.4
france,5449000227058,Zero Lemon,Coca-Cola,0.0
france,5449000229755,Coca-cola cherry,Cocacola,11.4
france,5449000239587,Coca Cola Pêche,Coca-Cola,0.0
france,5449000241337,Coca cola light,Coca-Cola,0.0
france,54492448,Coca cola sans cafeine,The Coca-Cola Company,11.1
france,54492578,Fanta Orange Mini Can,Fanta,6.5
france,5449000000897,"Coca Cola Cola, Cherry Coca-Cola Cherry Mehrweg Pet 1L X1",Coca-Cola,10.7
france,5449000011688,Orange,Fanta,11.7
france,5449000025272,Haway tropical,Hawai,8.5
france,5449000034229,Coca Cola Mini,The Coca-Cola Company,10.6
france,5449000056672,Coca-Cola light sin cafeína,Coca-Cola,0.0
france,5449000059390,Fanta naranja,Fanta,4.5
france,5449000064141,Diet Coke 1.25 LTRS Bottle,,0.0
france,5449000099655,Gusto limone e fiori di sambuco bottiglia dIGPlastica da,Fanta,6.8
france,5449000109941,Coca cola lemon light,Coca,0.0
france,5449000133342,Pack Coca-Cola Zero azúcar,Coca-Cola,0.0
france,5449000137609,Coca-Cola Zero,Coca-Cola,0.0
france,5449000214775,Sprite,Sprite,1.9
france,5449000224200,Coca-Cola Cherry Zéro Sugar,Coca-Cola,0.0
france,5449000226433,Zero Sugar Vanilla,Coca-Cola,0.0
france,5449000227041,Coca Cola Lemon Zero Sucres,COCA-COLA,0.0
france,5449000227218,Coca-Cola Zero Caféine,The Coca-Cola Company Coca-Cola,0.0
france,5449000237354,Coca-Cola,Coca-Cola,10.6
france,5449000244468,Sprite faible en sucres,Sprite,2.0
france,5449000250148,Sprite Lemon lime & cucumber,Sprite,0.0
france,54491977,Coca Cola Cherry,Coca Cola,10.7
france,54492608,Tonic classic,Finley,4.6
france,56346565,Coca Cola Original,Migros,10.6
france,5741000124024,Faxe Kondi,,10.0
france,5900497310338,"Pepsi, Cola",Pepsi,11.0
france,5900497311014,Pepsi,Pepsi,10.64
france,5900497280334,Mountain Dew,PepsiCo,13.0
france,5949000012048,Pepsi Cola,Pepsi,11.0
france,5949000506868,Pepsi max,Pepsi,0.5
france,6111252420127,Pepsi MAX,Pepsi,0.0
france,6133018001951,Ananas Agrum,N'Gaous,12.29
france,6415600502177,Fanta Appelsiini,Fanta,10.6
france,6130743002246,Soda,,11.0
france,6194019604244,Boga Lim,Boga,10.81
france,6194019605241,Boga Lim,Boga,7.64
france,6194019605289,Apla,Eckes Granini Group,10.0
france,7290012693236,Sirup - Cola Sugar Free,Sodastream,0.0
france,7610097119078,Rivella Rhubarbe,Rivella,8.4
france,7610200337733,"M Budget Grapefruit Tafelgetränk, Mit 4% Grapefruit",M-Budget,1.0
france,7610238304493,Schweppes Indian Tonic,Schweppes,8.9
france,7617500192369,Flauder Das Original,Migros,2.0
france,7617500192307,Cola zero,M Budget,0.0
france,7629999042261,Lausanne Pamplemousse,les pétillantes,5.3
france,8002270266553,Sanpellegrino pompelmo,San Pellegrino,9.4
france,8002270786563,San Pellegrino La Limonata 50CL,San Pellegrino,8.7
france,8002270020018,Sanbitter,San Pellegrino,15.0
france,8002270236501,Sanpellegrino L'Aranciata,San Pellegrino,10.1
france,8002270696572,Chino zero,San Pellegrino,0.1
france,8002270796579,L'aranciata,San Pellegrino,1.9
france,8007885749293,Açaï Bio Galvanina,Galvanina,7.0
france,80022725,Sanpellegrino Lemon Soda - Limonata,Sanpellegrino,8.0
france,8010076007034,Red Bitter,Stappi,13.0
france,8018005301765,Tonica polara,Polara,10.5
france,8050327350106,Lemon soda,,12.0
france,8410283028004,Casera de limon,La Casera,0.0
france,8410408051351,Orange - 8% de jus d'orange,Kas,12.6
france,8410619020009,Sifón,La Casa De Casasayas,0.0
france,8411588001006,Gasificante para bolleria,El Tigre,0.0
france,8435185944054,Dr Pepper,Dr Pepper,6.8
france,8435185955456,Orangina zero,Orangina,1.2
france,8594003845987,Kofola original,Kofola a.s.,8.0
france,8690504518761,Camlica Lemon Flavoured Fizzy Drink,Çamlica,12.5
france,8690723312300,Uludag ORANGE,ULUDAG,10.2
france,8690504519096,Çamlica Portakal,Ülker,6.6
france,8712100720451,Original Ice Tea Pétillant,Lipton,4.5
france,8714100616963,Sparkling Ice Tea Original,Lipton,4.5
france,8714800030007,Psychik - Guarana,PSYCHIK,11.3
france,8718692611498,"Sodastream concentré, Cola sans sucres",Sodastream,0.0
france,8718858610334,Charlie’s citron citron vert,Charlie's,6.4000000953674
france,8718858610068,Orange Mandarin & Mint,Charlie's,7.6
france,87170382,Pepsi Max,Pepsi,0.0
france,87170528,7up Free,7UP,0.0
france,87170801,Pepsi,Pepsi,11.0
france,8722700485186,Original Sparkling Ice Tea,Lipton,4.5
france,87303773,Fanta pamplemousse,Fanta,0.3
france,8801056143015,? Chilsung,Chilsung,6.4
france,8847100568793,ស្ព្រៃ,SPRITE,0.0
france,9002490219567,Red Bull Blue Edition,Red Bull,11.0
france,9002490219574,Red Bull The Silver Edition,Red Bull,11.0
france,90338120,Coca Cola Zero,Coca-Cola,0.0
france,90424908,Red bull organics Lemon,Organics by Red Bull,9.0
france,9300624400042,Lemonade original,kirks,7.88
france,5949000022047,Max,Pepsi,0.5
france,5449000458384,Coca cola life,Coca-Cola,5.8
france,5000112625295,Coca Cola Zero,Coca-Cola,0.0
france,0048500017920,Lemonade,Tropicana,10.4
france,5000112572469,Coca cola Vanilla,Coca-Cola,11.1
france,4018715002291,Sinalco Zero,Sinalco,0.0
france,5604655220100,Limonade de jus d'Ananas,Picolé,5.4
france,3248650180636,Soda Lemon Lime,Monoprix,9.0
france,6130093059884,Ifri Premium Soda,ifri,12.9
france,8050327350038,Lemon Soda,Crodo,7.0
france,5449000054104,Fanta mandarine,Fanta,13.3
france,5000112547849,Fanta Orange,Fanta,7.6
france,0090075352166,Limonade,,40.0
france,06789709,Diet Coke,Coca-Cola,0.0
france,0072979004143,GingerAle,Seagram's,9.2957746478873
france,4549463554553,Coca Cola Original Taste 2L,Coca-Cola,10.6
france,4260339810299,acáo Pink Grapefruit,ACÁO,4.2
france,0088009150728,Fanta Orange,Fanta,13.0
france,07895308,Dr Pepper Cherry,dr,11.5493
france,3534290055305,Limonade,,7.8000001907349
france,4106160002215,Hopster,Hopster,5.1
france,3124480169938,Orangina Rastaman,Orangina,9.3
france,0078000003468,Schweppes Ginger Ale,Schweppes,32.0
france,0088009810639,Orangina tropical,Orangina,9.3
france,3348630001040,Coca-cola,Coca-Cola,10.6
france,54490673,Krest Tonic,Coca-Cola,0.0
france,5449000015105,Sprite,Sprite,8.3
france,3700029400924,Youki Cocktail de fruits,Youki,11.0
france,0036192122251,Santa cruz organic mango lemonade,,8.75
france,0076183164709,Limonade,Snapple,46.0
france,5694110048639,Lemonade,,0.0
france,3760194923093,Limeuhnade - Boisson gazéifiée aux extraits de gingembre et de citron bio,Solibulles,8.4
france,5707527000227,Pink Citron Lemonade,Lorina,10.5
france,5010358202396,Lemonade,Spar,0.1
france,4060800302014,Diet pepsie,Pepsi cola,0.0
france,5449000093899,Coca cola cherry,Coca-Cola,11.2
france,5000169068502,Lemonade,Waitrose,0.0
france,5000112639438,Coca vanille sans sucre,Coca-Cola,0.0
france,5000112634723,Coca-Cola,Coca-Cola,10.6
france,5060493120017,Traditional Root Ginger Beer,,5.4
france,3760194923116,LiMeuhnade Gingembre,Solibulles,8.4
france,6130743003243,Mirinda orange,pepsi,9.0
france,3124480185884,Pulco citronnade,Pulco,4.8
france,6194019604282,Apla,ECKES-GRANINI,10.0
france,7610097127073,Rivella fleur de sureau,Rivella,8.2
france,3124480191106,Schweppes zero Agrumes,Schweppes,0.3
france,0678963100206,Guarana antarctica,,10.285714285714
france,0855036005181,Ginger ale,,8.75
france,3551720042650,Limonade de Lorraine,geyer frères,7.4
france,5000112639810,Coca Cola light exotic mango,Coca-Cola,0.0
france,8002270506604,San Pellegrino Limonata,San Pellegrino,7.8
france,00056434,Diet Lemonade,,0.5
france,5449000137456,Fanta ananas,Fanta,12.3
france,5449000268068,Light taste,Coca Cola,0.0
france,8480010023237,Basic gaseosa,Eroski,0.0
france,50112203,Fanta ananas,Fanta,12.3
france,3257980698148,"Cola Light, Un Litre Et Demi, Marque Cora",Cora,0.0
france,5032678005730,Cola,,9.9
france,0041498269647,Pink Lemonade,Aldi,25.0
france,87171259,Pepsi Max Cherry Can 8 / 16,Pepsi,0.0
france,8002270766626,Limonata bio,San Pellegrino,7.8
france,08749123,Organics Bitter Lemon,RedBull,9.0
france,5449000242525,Fanta Pink Grapefruit,Fanta,0.3
france,3560070824823,Saveur citron,Carrefour,4.0
france,3256227093104,Cola regular,U,7.2
france,0078000000757,Diet up,7Up,0.0
france,5449000281487,Tropico orange mandarine,Tropico,23.0
france,3502110122926,Pepsi Max,Pepsi,0.0
france,3700749300856,Leamo -  Ginger beer bio 250ml,Leamo,8.6
france,5712862016949,PINK LEMONADE CITRUS,,9.0
france,5449000280831,Coca-Cola ENERGY,Coca-Cola,10.4
france,3289094062003,Classic soda,Classic,10.0
france,8718612002337,Blueberry White Tea,Arizona,4.9
france,0851694003804,Light ginger beer,,9.01
france,0025000019708,Premium strawberry lemonade,Minute Maid,7.5
france,06793207,Lemon-Lime Soda,Sprite,10.7
france,4000140709531,Schweppes Fruit Lemon&Mint,Schweppes,9.8
france,3700029401679,LA GAZELLE LIMONADE,,7.9
france,0019063001114,Black Raspberry Sparkling Fruit2O,Fruit2O,0.0
france,00220347,Diet Lemonade,Marks & Spencer,0.2
france,0033919000458,Flying Cauldron Butterscotch Beer,Reed's  Inc.,8.451
france,0049000048674,Fanta Toronja Grapefruit,Fanta,13.8
france,0049000054552,Sprite Lemon lime soda,,27.0
france,0049000004632,Coca-Cola,Coca-Cola,11.0
france,0049000028898,Fanta Apple,Fanta,12.6
france,00533522,Sparkling cloudy Apple & Elderflower,Marks & Spencer,7.7
france,0069000019832,Diet Pepsi,Pepsi,0.0
france,0074601176075,CTC Ramune 200ML Strawberry Flavor,Hata,8.5
france,0074601176303,Japanese soft drink blueberry flavor,Ctc Food International Inc.,9.5
france,0079581995241,Océan Blue Lemonade,Calypso,10.5
france,00750912,Green Lemonade with Lime Kiwi et Kale,Marks & Spencer,4.7
france,00741590,Diet sparkling cloudy lemonade,Marks & Spencer,0.10000000149012
france,0088009150612,Fanta saveur orange,COCA COLA INTERNATIONAL,13.0
france,0088009770452,Coca-Cola zero,Coca-Cola,0.0
france,0088009110722,Coca-Cola (Canette),Coca-Cola,10.61
france,0088009270631,Lemon,Schweppes,13.0
france,0088009900194,Coca cola life,Coca-Cola,6.6
france,0090478410029,Tamarindo soft drink,Jarritos,9.4594594594595
france,0090478410081,"Jarrito, Guava",Jarritos,11.7
france,00900027,Diet sparkling fiery ginger beer,Marks & Spencer,0.02
france,04150862,"Sanpellegrino Sparkling Orange Beverage, Aranciata",Sanpellegrino,17.0
france,04936509,Coca Cola vanilla,Coca-Cola,11.8309859155
france,0611269212457,Energy Drink,Red Bull,10.704225352113
france,0627696100014,Bec canneberge,Bec,10.0
france,0627696000048,Bec Cola,Bec Cola,9.6
france,0762571500296,Mojito fraise,Freez,7.0
france,0760712160019,"Boylan bottling co, cane sugar soda, cane cola, cane cola",Boylan Bottling Co,11.55
france,1378650446448,Selecto,Hamoud Boualem,10.2
france,14005145,Bionina,,10.0
france,1402267660000,Dryck Bubbel Päron,Ikea,10.0
france,1702501420002,Dryck Julmust,Ikéa,9.3
france,20023140,Freeway Cola,Freeway,10.7
france,20033415,Freeway cola light,Freeway,0.1
france,20044216,Limonade,Freeway,8.2
france,20214258,Freeway orange,Freeway,9.6
france,20229184,"Freeway Citron 0%, Limonade",Freeway,0.0
france,20437572,Agrumes zéro,Freeway,0.08
france,20562106,Caipirinha Flavour Stimulation Drink,Mixxed Up,11.1
france,20768652,Agrumes,Freeway,7.1
france,2249826004573,Limonade saveur Sureau,L'Abeille,9.5
france,26002545,Limonade Artisanale Bio,Simplement Bon et Bio,8.5
